Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
bg_m_cat_all_RandomForest/version_4,0.7352789044380188,0.32102271914482117,0.6767676472663879,0.6818181872367859,0.6761363744735718,0.4292929172515869,0.9090909361839294,0.3693181872367859
bg_m_cat_all_SVM/version_0,0.5012956261634827,0.5162447690963745,0.3861386179924011,0.6206896305084229,0.34682080149650574,0.28217822313308716,0.8965517282485962,0.1791907548904419
bg_m_cat_all_SVM/version_1,0.648061215877533,0.4164285659790039,0.5665024518966675,0.6071428656578064,0.5600000023841858,0.29064038395881653,0.8928571343421936,0.19428572058677673
bg_m_cat_all_SVM/version_2,0.5362489223480225,0.5104790329933167,0.482051283121109,0.5,0.4790419042110443,0.2102564126253128,0.8928571343421936,0.09580838680267334
bg_m_cat_all_SVM/version_3,0.7681105136871338,0.3327188789844513,0.6601941585540771,0.6774193644523621,0.6571428775787354,0.17475728690624237,0.9032257795333862,0.04571428522467613
bg_m_cat_all_SVM/version_4,0.6659349799156189,0.38920456171035767,0.5909090638160706,0.6363636255264282,0.5852272510528564,0.16161616146564484,0.9090909361839294,0.06818182021379471
bg_m_cat_all_NN/version_0,0.6770978569984436,0.41498902440071106,0.5841584205627441,0.5862069129943848,0.5838150382041931,0.4554455578327179,0.931034505367279,0.3757225573062897
bg_m_cat_all_NN/version_1,0.7178571224212646,0.32357144355773926,0.674876868724823,0.6785714030265808,0.6742857098579407,0.21674877405166626,0.8928571343421936,0.10857142508029938
bg_m_cat_all_NN/version_2,0.8025020956993103,0.2865697145462036,0.7128205299377441,0.7142857313156128,0.71257483959198,0.5230769515037537,0.8928571343421936,0.46107783913612366
bg_m_cat_all_NN/version_3,0.84184330701828,0.2576036751270294,0.7427184581756592,0.7419354915618896,0.7428571581840515,0.3349514603614807,0.9032257795333862,0.23428571224212646
bg_m_cat_all_NN/version_4,0.7818956971168518,0.27272725105285645,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.4898989796638489,0.9090909361839294,0.4375
bg_m_cat_all_LogisticRegression/version_0,0.6667331457138062,0.44379112124443054,0.5594059228897095,0.5517241358757019,0.560693621635437,0.4356435537338257,0.8965517282485962,0.3583815097808838
bg_m_cat_all_LogisticRegression/version_1,0.705612301826477,0.39071428775787354,0.610837459564209,0.6071428656578064,0.6114285588264465,0.30049261450767517,0.8928571343421936,0.20571428537368774
bg_m_cat_all_LogisticRegression/version_2,0.7862489223480225,0.2865697145462036,0.7128205299377441,0.7142857313156128,0.71257483959198,0.43589743971824646,0.8928571343421936,0.359281450510025
bg_m_cat_all_LogisticRegression/version_3,0.8304147124290466,0.26617512106895447,0.7281553149223328,0.7419354915618896,0.7257142663002014,0.3009708821773529,0.9032257795333862,0.19428572058677673
